"Anno";"Comune";"Provincia";"Arrivi";
"2009";"Cadoneghe";"PADOVA";448;
"2009";"Campodarsego";"PADOVA";;
"2009";"Camposampiero";"PADOVA";22,658;
"2009";"Carmignano di Brenta";"PADOVA";1,746;
"2009";"Casale di Scodosia";"PADOVA";;
"2009";"Casalserugo";"PADOVA";14;
"2009";"Cervarese Santa Croce";"PADOVA";7;
"2009";"Cinto Euganeo";"PADOVA";123;
"2009";"Cittadella";"PADOVA";21,681;
"2009";"Codevigo";"PADOVA";795;
"2009";"Conselve";"PADOVA";11,572;
"2009";"Correzzola";"PADOVA";294;
"2009";"Curtarolo";"PADOVA";1,202;
"2009";"Este";"PADOVA";6,168;
"2009";"Fontaniva";"PADOVA";329;
"2009";"Galzignano Terme";"PADOVA";13,825;
"2009";"Gazzo";"PADOVA";4,717;
"2009";"Granze";"PADOVA";;
"2009";"Legnaro";"PADOVA";1,445;
"2009";"Limena";"PADOVA";6,209;
"2009";"Loreggia";"PADOVA";2,960;
"2009";"Masera' di Padova";"PADOVA";;
"2009";"Masi";"PADOVA";;
"2009";"Massanzago";"PADOVA";2,899;
"2009";"Megliadino San Vitale";"PADOVA";;
"2009";"Mestrino";"PADOVA";2,324;
"2009";"Monselice";"PADOVA";15,098;
"2009";"Montagnana";"PADOVA";4,636;
"2009";"Montegrotto Terme";"PADOVA";211,871;
"2009";"Noventa Padovana";"PADOVA";3,789;
"2009";"Ospedaletto Euganeo";"PADOVA";2,411;
"2009";"Padova";"PADOVA";451,922;
"2009";"Piazzola sul Brenta";"PADOVA";261;
"2009";"Piombino Dese";"PADOVA";29;
"2009";"Piove di Sacco";"PADOVA";16,950;
"2009";"Polverara";"PADOVA";;
"2009";"Ponso";"PADOVA";;
"2009";"Pontelongo";"PADOVA";;
"2009";"Ponte San Nicolo'";"PADOVA";11,030;
"2009";"Rovolon";"PADOVA";751;
"2009";"Rubano";"PADOVA";13,346;
"2009";"San Giorgio in Bosco";"PADOVA";;
"2009";"San Martino di Lupari";"PADOVA";2,201;
"2009";"San Pietro in Gu";"PADOVA";;
"2009";"San Pietro Viminario";"PADOVA";75;
"2009";"Santa Giustina in Colle";"PADOVA";;
"2009";"Sant'Elena";"PADOVA";354;
"2009";"Selvazzano Dentro";"PADOVA";10,809;
"2009";"Stanghella";"PADOVA";2,307;
"2009";"Teolo";"PADOVA";10,458;
"2009";"Torreglia";"PADOVA";2,359;
"2009";"Trebaseleghe";"PADOVA";1,184;
"2009";"Tribano";"PADOVA";383;
"2009";"Urbana";"PADOVA";168;
"2009";"Veggiano";"PADOVA";111;
"2009";"Vescovana";"PADOVA";;
"2009";"Vigonza";"PADOVA";7,159;
"2009";"Villa del Conte";"PADOVA";1,538;
"2009";"Villafranca Padovana";"PADOVA";1,564;
"2009";"Vo";"PADOVA";243;
"2009";"Due Carrare";"PADOVA";99;
"2009";"Adria";"ROVIGO";6,114;
"2009";"Ariano nel Polesine";"ROVIGO";1,821;
"2009";"Arqua' Polesine";"ROVIGO";1,436;
"2009";"Badia Polesine";"ROVIGO";2,643;
"2009";"Bagnolo di Po";"ROVIGO";;
"2009";"Bergantino";"ROVIGO";1,265;
"2009";"Bosaro";"ROVIGO";;
"2009";"Canaro";"ROVIGO";5,970;
"2009";"Castelmassa";"ROVIGO";;
"2009";"Castelnovo Bariano";"ROVIGO";;
"2009";"Crespino";"ROVIGO";237;
"2009";"Ficarolo";"ROVIGO";;
"2009";"Fiesso Umbertiano";"ROVIGO";763;
"2009";"Frassinelle Polesine";"ROVIGO";;
"2009";"Fratta Polesine";"ROVIGO";332;
"2009";"Gavello";"ROVIGO";;
"2009";"Giacciano Con Baruchella";"ROVIGO";;
"2009";"Guarda Veneta";"ROVIGO";;
"2009";"Lendinara";"ROVIGO";272;
"2009";"Loreo";"ROVIGO";702;
"2009";"Melara";"ROVIGO";621;
"2009";"Occhiobello";"ROVIGO";18,166;
"2009";"Papozze";"ROVIGO";;
"2009";"Pincara";"ROVIGO";;
"2009";"Polesella";"ROVIGO";6,406;
"2009";"Pontecchio Polesine";"ROVIGO";;
"2009";"Porto Tolle";"ROVIGO";17,543;
"2009";"Rosolina";"ROVIGO";150,229;
"2009";"Rovigo";"ROVIGO";42,156;
"2009";"San Martino di Venezze";"ROVIGO";;
"2009";"Stienta";"ROVIGO";;
"2009";"Taglio di Po";"ROVIGO";7,759;
"2009";"Trecenta";"ROVIGO";645;
"2009";"Villadose";"ROVIGO";;
"2009";"Villamarzana";"ROVIGO";;
"2009";"Porto Viro";"ROVIGO";2,792;
"2010";"Affi";"VERONA";30,804;
"2010";"Albaredo d'Adige";"VERONA";67;
"2010";"Arcole";"VERONA";27;
"2010";"Badia Calavena";"VERONA";124;
"2010";"Bardolino";"VERONA";332,981;
"2010";"Bevilacqua";"VERONA";;
"2010";"Bonavigo";"VERONA";;
"2010";"Bosco Chiesanuova";"VERONA";24,310;
"2010";"Bovolone";"VERONA";3,119;
"2010";"Brentino Belluno";"VERONA";2,029;
"2010";"Brenzone";"VERONA";71,713;
"2010";"Bussolengo";"VERONA";92,754;
"2010";"Buttapietra";"VERONA";1,053;
"2010";"Caldiero";"VERONA";5,696;
"2010";"Caprino Veronese";"VERONA";10,145;
"2010";"Casaleone";"VERONA";;
"2010";"Castel d'Azzano";"VERONA";;
"2010";"Castelnuovo del Garda";"VERONA";247,124;
"2010";"Cavaion Veronese";"VERONA";15,054;
"2010";"Cazzano di Tramigna";"VERONA";231;
"2010";"Cerea";"VERONA";1,650;
"2010";"Cerro Veronese";"VERONA";895;
"2010";"Cologna Veneta";"VERONA";;
"2010";"Colognola ai Colli";"VERONA";593;
"2010";"Concamarise";"VERONA";;
"2010";"Costermano";"VERONA";47,621;
"2010";"Dolce'";"VERONA";1,131;
"2010";"Erbe'";"VERONA";;
"2010";"Erbezzo";"VERONA";272;
"2010";"Ferrara di Monte Baldo";"VERONA";5,674;
"2010";"Fumane";"VERONA";3,338;
"2010";"Garda";"VERONA";167,929;
"2010";"Gazzo Veronese";"VERONA";;
"2010";"Grezzana";"VERONA";3,649;
"2010";"Illasi";"VERONA";2,935;
"2010";"Isola della Scala";"VERONA";1,255;
"2010";"Lavagno";"VERONA";77;
"2010";"Lazise";"VERONA";479,109;
"2010";"Legnago";"VERONA";12,786;
"2010";"Malcesine";"VERONA";180,454;
"2010";"Marano di Valpolicella";"VERONA";178;
"2010";"Mezzane di Sotto";"VERONA";325;
"2010";"Minerbe";"VERONA";;
"2010";"Montecchia di Crosara";"VERONA";281;
"2010";"Monteforte d'Alpone";"VERONA";309;
"2010";"Mozzecane";"VERONA";693;
"2010";"Negrar";"VERONA";25,422;
"2010";"Nogara";"VERONA";3,272;
"2010";"Nogarole Rocca";"VERONA";15,186;
"2010";"Oppeano";"VERONA";3,025;
"2010";"Palu'";"VERONA";;
"2010";"Pastrengo";"VERONA";11,200;
"2010";"Pescantina";"VERONA";15,672;
"2010";"Peschiera del Garda";"VERONA";306,975;
"2010";"Povegliano Veronese";"VERONA";412;
"2010";"Rivoli Veronese";"VERONA";1,564;
"2010";"Ronca'";"VERONA";0;
"2010";"Ronco all'Adige";"VERONA";;
"2010";"Roverchiara";"VERONA";318;
"2010";"Rovere' Veronese";"VERONA";3,544;
"2010";"Salizzole";"VERONA";28;
"2010";"San Bonifacio";"VERONA";18,720;
"2010";"San Giovanni Ilarione";"VERONA";102;
"2010";"San Giovanni Lupatoto";"VERONA";31,188;
"2010";"Sanguinetto";"VERONA";;
"2010";"San Martino Buon Albergo";"VERONA";44,020;
"2010";"San Mauro di Saline";"VERONA";62;
"2010";"San Pietro di Morubio";"VERONA";;
"2010";"San Pietro in Cariano";"VERONA";20,485;
"2010";"Sant'Ambrogio di Valpolicella";"VERONA";3,130;
"2010";"Sant'Anna d'Alfaedo";"VERONA";727;
"2010";"San Zeno di Montagna";"VERONA";55,199;
"2010";"Selva di Progno";"VERONA";282;
"2010";"Soave";"VERONA";23,820;
"2010";"Sommacampagna";"VERONA";33,192;
"2010";"Sona";"VERONA";17,214;
"2010";"Sorga'";"VERONA";345;
"2010";"Terrazzo";"VERONA";;
"2010";"Torri del Benaco";"VERONA";72,827;
"2010";"Tregnago";"VERONA";1,616;
"2010";"Trevenzuolo";"VERONA";275;
"2010";"Valeggio sul Mincio";"VERONA";46,321;
"2010";"Velo Veronese";"VERONA";1,466;
"2010";"Verona";"VERONA";652,997;
"2010";"Veronella";"VERONA";;
"2010";"Vestenanova";"VERONA";338;
"2010";"Vigasio";"VERONA";19,445;
"2010";"Villa Bartolomea";"VERONA";6,424;
"2010";"Villafranca di Verona";"VERONA";142,791;
"2010";"Zevio";"VERONA";2,147;
"2010";"Agugliaro";"VICENZA";478;
"2010";"Albettone";"VICENZA";;
"2010";"Altavilla Vicentina";"VICENZA";23,775;
"2010";"Altissimo";"VICENZA";;
"2010";"Arcugnano";"VICENZA";6,191;
"2010";"Arsiero";"VICENZA";2,758;
"2010";"Arzignano";"VICENZA";4,456;
"2010";"Asiago";"VICENZA";46,423;
"2010";"Barbarano Vicentino";"VICENZA";781;
"2010";"Bassano del Grappa";"VICENZA";52,930;
"2010";"Bolzano Vicentino";"VICENZA";7,552;
"2010";"Breganze";"VICENZA";552;
"2010";"Brendola";"VICENZA";678;
"2010";"Brogliano";"VICENZA";2,117;
"2010";"Caldogno";"VICENZA";1,651;
"2010";"Caltrano";"VICENZA";0;
"2010";"Camisano Vicentino";"VICENZA";312;
"2010";"Campiglia dei Berici";"VICENZA";;
"2010";"Campolongo sul Brenta";"VICENZA";1,405;
"2010";"Carre'";"VICENZA";1,465;
"2010";"Cartigliano";"VICENZA";153;
"2010";"Cassola";"VICENZA";5,193;
"2010";"Castegnero";"VICENZA";;
"2010";"Castelgomberto";"VICENZA";;
"2010";"Chiampo";"VICENZA";6,421;
"2010";"Chiuppano";"VICENZA";;
"2010";"Cismon del Grappa";"VICENZA";679;
"2010";"Cogollo del Cengio";"VICENZA";;
"2010";"Conco";"VICENZA";2,017;
"2010";"Cornedo Vicentino";"VICENZA";1,899;
"2010";"Costabissara";"VICENZA";2,480;
"2010";"Creazzo";"VICENZA";30,167;
"2010";"Crespadoro";"VICENZA";298;
"2010";"Dueville";"VICENZA";856;
"2010";"Enego";"VICENZA";1,832;
"2010";"Fara Vicentino";"VICENZA";1,250;
"2010";"Foza";"VICENZA";1,312;
"2010";"Gallio";"VICENZA";10,304;
"2010";"Gambellara";"VICENZA";42;
"2010";"Gambugliano";"VICENZA";;
"2010";"Grancona";"VICENZA";223;
"2010";"Grisignano di Zocco";"VICENZA";10,174;
"2010";"Grumolo delle Abbadesse";"VICENZA";3,663;
"2010";"Isola Vicentina";"VICENZA";375;
"2010";"Lastebasse";"VICENZA";695;
"2010";"Longare";"VICENZA";1,000;
"2010";"Lonigo";"VICENZA";7,136;
"2010";"Lugo di Vicenza";"VICENZA";;
"2010";"Lusiana";"VICENZA";652;
"2010";"Malo";"VICENZA";2,524;
"2010";"Marano Vicentino";"VICENZA";;
"2010";"Marostica";"VICENZA";6,524;
"2010";"Mason Vicentino";"VICENZA";1,284;
"2010";"Molvena";"VICENZA";838;
"2010";"Montebello Vicentino";"VICENZA";198;
"2010";"Montecchio Maggiore";"VICENZA";25,146;
"2010";"Monte di Malo";"VICENZA";;
"2010";"Montegalda";"VICENZA";1,162;
"2010";"Montegaldella";"VICENZA";;
"2010";"Monteviale";"VICENZA";;
"2010";"Monticello Conte Otto";"VICENZA";689;
"2010";"Montorso Vicentino";"VICENZA";;
"2010";"Mossano";"VICENZA";;
"2010";"Mussolente";"VICENZA";2,223;
"2010";"Nogarole Vicentino";"VICENZA";;
"2010";"Nove";"VICENZA";;
"2010";"Noventa Vicentina";"VICENZA";3,088;
"2010";"Pianezze";"VICENZA";;
"2010";"Piovene Rocchette";"VICENZA";103;
"2010";"Poiana Maggiore";"VICENZA";;
"2010";"Posina";"VICENZA";951;
"2010";"Pove del Grappa";"VICENZA";3,271;
"2010";"Pozzoleone";"VICENZA";0;
"2010";"Quinto Vicentino";"VICENZA";1,110;
"2010";"Recoaro Terme";"VICENZA";8,620;
"2010";"Roana";"VICENZA";15,001;
"2010";"Romano d'Ezzelino";"VICENZA";2,225;
"2010";"Rosa'";"VICENZA";1,328;
"2010";"Rossano Veneto";"VICENZA";;
"2010";"Rotzo";"VICENZA";156;
"2010";"Sandrigo";"VICENZA";14,667;
"2010";"San Germano dei Berici";"VICENZA";135;
"2010";"San Nazario";"VICENZA";242;
"2010";"San Pietro Mussolino";"VICENZA";;
"2010";"Santorso";"VICENZA";;
"2010";"San Vito di Leguzzano";"VICENZA";;
"2010";"Sarcedo";"VICENZA";210;
"2010";"Sarego";"VICENZA";409;
"2010";"Schiavon";"VICENZA";;
"2010";"Schio";"VICENZA";27,649;
"2010";"Solagna";"VICENZA";3,937;
"2010";"Sossano";"VICENZA";480;
"2010";"Sovizzo";"VICENZA";395;
"2010";"Tezze sul Brenta";"VICENZA";8,112;
"2010";"Thiene";"VICENZA";5,452;
"2010";"Tonezza del Cimone";"VICENZA";8,796;
"2010";"Torrebelvicino";"VICENZA";58;
"2010";"Torri di Quartesolo";"VICENZA";5,846;
"2010";"Trissino";"VICENZA";918;
"2010";"Valdagno";"VICENZA";792;
"2010";"Valdastico";"VICENZA";;
"2010";"Valli del Pasubio";"VICENZA";1,440;
"2010";"Valstagna";"VICENZA";238;
"2010";"Velo d'Astico";"VICENZA";229;
"2010";"Vicenza";"VICENZA";156,600;
"2010";"Villaga";"VICENZA";683;
"2010";"Villaverla";"VICENZA";1,555;
"2010";"Zane'";"VICENZA";;
"2010";"Zermeghedo";"VICENZA";;
"2010";"Zovencedo";"VICENZA";45;
"2010";"Zugliano";"VICENZA";77;
"2010";"Agordo";"BELLUNO";6,490;
"2010";"Alano di Piave";"BELLUNO";2,453;
"2010";"Alleghe";"BELLUNO";31,465;
"2010";"Arsie'";"BELLUNO";5,632;
"2010";"Auronzo di Cadore";"BELLUNO";67,989;
"2010";"Belluno";"BELLUNO";35,940;
"2010";"Borca di Cadore";"BELLUNO";19,067;
"2010";"Calalzo di Cadore";"BELLUNO";8,803;
"2010";"Castellavazzo";"BELLUNO";;
"2010";"Cencenighe Agordino";"BELLUNO";1,008;
"2010";"Cesiomaggiore";"BELLUNO";5,218;
"2010";"Chies d'Alpago";"BELLUNO";1,083;
"2010";"Cibiana di Cadore";"BELLUNO";2,192;
"2010";"Colle Santa Lucia";"BELLUNO";1,851;
"2010";"Comelico Superiore";"BELLUNO";10,317;
"2010";"Cortina d'Ampezzo";"BELLUNO";218,830;
"2010";"Danta di Cadore";"BELLUNO";361;
"2010";"Domegge di Cadore";"BELLUNO";2,797;
"2010";"Falcade";"BELLUNO";47,919;
"2010";"Farra d'Alpago";"BELLUNO";10,432;
"2010";"Feltre";"BELLUNO";19,254;
"2010";"Fonzaso";"BELLUNO";1,750;
"2010";"Canale d'Agordo";"BELLUNO";7,957;
"2010";"Forno di Zoldo";"BELLUNO";6,788;
"2010";"Gosaldo";"BELLUNO";598;
"2010";"Lamon";"BELLUNO";4,708;
"2010";"La Valle Agordina";"BELLUNO";251;
"2010";"Lentiai";"BELLUNO";1,212;
"2010";"Limana";"BELLUNO";2,316;
"2010";"Livinallongo del Col di Lana";"BELLUNO";77,388;
"2010";"Longarone";"BELLUNO";5,661;
"2010";"Lorenzago di Cadore";"BELLUNO";1,825;
"2010";"Lozzo di Cadore";"BELLUNO";228;
"2010";"Mel";"BELLUNO";1,376;
"2010";"Ospitale di Cadore";"BELLUNO";0;
"2010";"Pedavena";"BELLUNO";4,532;
"2010";"Perarolo di Cadore";"BELLUNO";78;
"2010";"Pieve d'Alpago";"BELLUNO";2,017;
"2010";"Pieve di Cadore";"BELLUNO";8,823;
"2010";"Ponte nelle Alpi";"BELLUNO";4,535;
"2010";"Puos d'Alpago";"BELLUNO";1,390;
"2010";"Quero";"BELLUNO";;
"2010";"Rivamonte Agordino";"BELLUNO";884;
"2010";"Rocca Pietore";"BELLUNO";43,979;
"2010";"San Gregorio nelle Alpi";"BELLUNO";2,088;
"2010";"San Nicolo' di Comelico";"BELLUNO";126;
"2010";"San Pietro di Cadore";"BELLUNO";1,285;
"2010";"Santa Giustina";"BELLUNO";4,107;
"2010";"San Tomaso Agordino";"BELLUNO";303;
"2010";"Santo Stefano di Cadore";"BELLUNO";6,647;
"2010";"San Vito di Cadore";"BELLUNO";25,381;
"2010";"Sappada";"BELLUNO";25,599;
"2010";"Sedico";"BELLUNO";1,739;
"2010";"Selva di Cadore";"BELLUNO";22,471;
"2010";"Seren del Grappa";"BELLUNO";2,694;
"2010";"Sospirolo";"BELLUNO";110;
"2010";"Soverzene";"BELLUNO";;
"2010";"Sovramonte";"BELLUNO";4,363;
"2010";"Taibon Agordino";"BELLUNO";2,931;
"2010";"Tambre";"BELLUNO";12,831;
"2010";"Trichiana";"BELLUNO";956;
"2010";"Vallada Agordina";"BELLUNO";431;
"2010";"Valle di Cadore";"BELLUNO";2,583;
"2010";"Vas";"BELLUNO";339;
"2010";"Vigo di Cadore";"BELLUNO";5,467;
"2010";"Vodo Cadore";"BELLUNO";1,631;
"2010";"Voltago Agordino";"BELLUNO";1,986;
"2010";"Zoldo Alto";"BELLUNO";28,823;
"2010";"Zoppe' di Cadore";"BELLUNO";3;
"2010";"Altivole";"TREVISO";2,277;
"2010";"Arcade";"TREVISO";;
"2010";"Asolo";"TREVISO";12,941;
"2010";"Borso del Grappa";"TREVISO";9,927;
"2010";"Breda di Piave";"TREVISO";3,370;
"2010";"Caerano di San Marco";"TREVISO";4,628;
"2010";"Cappella Maggiore";"TREVISO";;
"2010";"Carbonera";"TREVISO";;
"2010";"Casale sul Sile";"TREVISO";4,040;
"2010";"Casier";"TREVISO";3,038;
"2010";"Castelcucco";"TREVISO";434;
"2010";"Castelfranco Veneto";"TREVISO";35,875;
"2010";"Castello di Godego";"TREVISO";660;
"2010";"Cavaso del Tomba";"TREVISO";2,299;
"2010";"Cessalto";"TREVISO";1,727;
"2010";"Chiarano";"TREVISO";742;
"2010";"Cimadolmo";"TREVISO";;
"2010";"Cison di Valmarino";"TREVISO";12,386;
"2010";"Codogne'";"TREVISO";4,224;
"2010";"Colle Umberto";"TREVISO";;
"2010";"Conegliano";"TREVISO";39,731;
"2010";"Cordignano";"TREVISO";217;
"2010";"Cornuda";"TREVISO";;
"2010";"Crespano del Grappa";"TREVISO";4,167;
"2010";"Crocetta del Montello";"TREVISO";1,012;
"2010";"Farra di Soligo";"TREVISO";3,759;
"2010";"Follina";"TREVISO";4,812;
"2010";"Fontanelle";"TREVISO";;
"2010";"Fonte";"TREVISO";166;
"2010";"Fregona";"TREVISO";854;
"2010";"Gaiarine";"TREVISO";224;
"2010";"Giavera del Montello";"TREVISO";168;
"2010";"Godega di Sant'Urbano";"TREVISO";4,682;
"2010";"Gorgo al Monticano";"TREVISO";;
"2010";"Istrana";"TREVISO";2,755;
"2010";"Loria";"TREVISO";589;
"2010";"Mansue'";"TREVISO";37;
"2010";"Mareno di Piave";"TREVISO";817;
"2010";"Maser";"TREVISO";2,992;
"2010";"Maserada sul Piave";"TREVISO";1,782;
"2010";"Meduna di Livenza";"TREVISO";;
"2010";"Miane";"TREVISO";188;
"2010";"Mogliano Veneto";"TREVISO";50,934;
"2010";"Monastier di Treviso";"TREVISO";;
"2010";"Monfumo";"TREVISO";236;
"2010";"Montebelluna";"TREVISO";12,620;
"2010";"Morgano";"TREVISO";;
"2010";"Moriago della Battaglia";"TREVISO";159;
"2010";"Motta di Livenza";"TREVISO";2,066;
"2010";"Nervesa della Battaglia";"TREVISO";1,381;
"2010";"Oderzo";"TREVISO";18,920;
"2010";"Ormelle";"TREVISO";;
"2010";"Orsago";"TREVISO";659;
"2010";"Paderno del Grappa";"TREVISO";2,374;
"2010";"Paese";"TREVISO";6,932;
"2010";"Pederobba";"TREVISO";64;
"2010";"Pieve di Soligo";"TREVISO";9,249;
"2010";"Ponte di Piave";"TREVISO";8,442;
"2010";"Ponzano Veneto";"TREVISO";9,103;
"2010";"Portobuffole'";"TREVISO";4,244;
"2010";"Possagno";"TREVISO";430;
"2010";"Povegliano";"TREVISO";;
"2010";"Preganziol";"TREVISO";47,333;
"2010";"Quinto di Treviso";"TREVISO";20,120;
"2010";"Refrontolo";"TREVISO";279;
"2010";"Resana";"TREVISO";1,369;
"2010";"Revine Lago";"TREVISO";2,823;
"2010";"Riese Pio X";"TREVISO";;
"2010";"Roncade";"TREVISO";2,969;
"2010";"Salgareda";"TREVISO";2,519;
"2010";"San Biagio di Callalta";"TREVISO";2,997;
"2010";"San Fior";"TREVISO";;
"2010";"San Pietro di Feletto";"TREVISO";1,397;
"2010";"San Polo di Piave";"TREVISO";;
"2010";"Santa Lucia di Piave";"TREVISO";;
"2010";"San Vendemiano";"TREVISO";4,979;
"2010";"San Zenone degli Ezzelini";"TREVISO";1,620;
"2010";"Sarmede";"TREVISO";137;
"2010";"Sernaglia della Battaglia";"TREVISO";;
"2010";"Silea";"TREVISO";15,910;
"2010";"Spresiano";"TREVISO";11,700;
"2010";"Susegana";"TREVISO";7,382;
"2010";"Tarzo";"TREVISO";696;
"2010";"Trevignano";"TREVISO";465;
"2010";"Treviso";"TREVISO";111,314;
"2010";"Valdobbiadene";"TREVISO";11,991;
"2010";"Vazzola";"TREVISO";;
"2010";"Vedelago";"TREVISO";4,644;
"2010";"Vidor";"TREVISO";;
"2010";"Villorba";"TREVISO";18,861;
"2010";"Vittorio Veneto";"TREVISO";15,652;
"2010";"Volpago del Montello";"TREVISO";1,284;
"2010";"Zero Branco";"TREVISO";566;
"2010";"Campagna Lupia";"VENEZIA";5,577;
"2010";"Campolongo Maggiore";"VENEZIA";0;
"2010";"Camponogara";"VENEZIA";106;
"2010";"Caorle";"VENEZIA";592,571;
"2010";"Cavarzere";"VENEZIA";2,043;
"2010";"Ceggia";"VENEZIA";217;
"2010";"Chioggia";"VENEZIA";255,559;
"2010";"Cona";"VENEZIA";;
"2010";"Concordia Sagittaria";"VENEZIA";2,857;
"2010";"Dolo";"VENEZIA";10,933;
"2010";"Eraclea";"VENEZIA";62,459;
"2010";"Fiesso d'Artico";"VENEZIA";12,268;
"2010";"Fossalta di Piave";"VENEZIA";;
"2010";"Fossalta di Portogruaro";"VENEZIA";756;
"2010";"Fosso'";"VENEZIA";1,274;
"2010";"Gruaro";"VENEZIA";;
"2010";"Iesolo";"VENEZIA";1,055,643;
"2010";"Marcon";"VENEZIA";49,592;
"2010";"Martellago";"VENEZIA";1,425;
"2010";"Meolo";"VENEZIA";3,790;
"2010";"Mira";"VENEZIA";70,603;
"2010";"Mirano";"VENEZIA";46,951;
"2010";"Musile di Piave";"VENEZIA";996;
"2010";"Noale";"VENEZIA";12,880;
"2010";"Noventa di Piave";"VENEZIA";79,692;
"2010";"Pianiga";"VENEZIA";18,737;
"2010";"Portogruaro";"VENEZIA";16,674;
"2010";"Pramaggiore";"VENEZIA";0;
"2010";"Quarto d'Altino";"VENEZIA";66,690;
"2010";"Salzano";"VENEZIA";1,167;
"2010";"San Dona' di Piave";"VENEZIA";28,339;
"2010";"San Michele al Tagliamento";"VENEZIA";710,219;
"2010";"Santa Maria di Sala";"VENEZIA";1,855;
"2010";"Santo Stino di Livenza";"VENEZIA";4,135;
"2010";"Scorze'";"VENEZIA";6,814;
"2010";"Spinea";"VENEZIA";2,354;
"2010";"Stra";"VENEZIA";38,015;
"2010";"Teglio Veneto";"VENEZIA";0;
"2010";"Torre di Mosto";"VENEZIA";136;
"2010";"Venezia";"VENEZIA";3,708,407;
"2010";"Vigonovo";"VENEZIA";276;
"2010";"Cavallino-Treporti";"VENEZIA";675,137;
"2010";"Abano Terme";"PADOVA";352,990;
"2010";"Albignasego";"PADOVA";5,024;
"2010";"Arqua' Petrarca";"PADOVA";1,347;
"2010";"Arzergrande";"PADOVA";;
"2010";"Bagnoli di Sopra";"PADOVA";0;
"2010";"Baone";"PADOVA";1,315;
"2010";"Battaglia Terme";"PADOVA";1,075;
"2010";"Boara Pisani";"PADOVA";4,945;
"2010";"Borgoricco";"PADOVA";990;
"2010";"Bovolenta";"PADOVA";;
"2010";"Brugine";"PADOVA";1;
"2010";"Cadoneghe";"PADOVA";2,524;
"2010";"Campodarsego";"PADOVA";;
"2010";"Campodoro";"PADOVA";;
"2010";"Camposampiero";"PADOVA";23,350;
"2010";"Campo San Martino";"PADOVA";0;
"2010";"Carceri";"PADOVA";0;
"2010";"Carmignano di Brenta";"PADOVA";1,821;
"2010";"Casale di Scodosia";"PADOVA";0;
"2010";"Casalserugo";"PADOVA";35;
"2010";"Cervarese Santa Croce";"PADOVA";12;
"2010";"Cinto Euganeo";"PADOVA";233;
"2010";"Cittadella";"PADOVA";18,814;
"2010";"Codevigo";"PADOVA";1,012;
"2010";"Conselve";"PADOVA";21,346;
"2010";"Correzzola";"PADOVA";502;
"2010";"Curtarolo";"PADOVA";1,485;
"2010";"Este";"PADOVA";6,077;
"2010";"Fontaniva";"PADOVA";273;
"2010";"Galzignano Terme";"PADOVA";14,459;
"2010";"Gazzo";"PADOVA";;
"2010";"Grantorto";"PADOVA";38;
"2010";"Granze";"PADOVA";;
"2010";"Legnaro";"PADOVA";1,470;
"2010";"Limena";"PADOVA";6,073;
"2010";"Loreggia";"PADOVA";2,858;
"2010";"Lozzo Atestino";"PADOVA";0;
"2010";"Masera' di Padova";"PADOVA";;
"2010";"Masi";"PADOVA";;
"2010";"Massanzago";"PADOVA";2,999;
"2010";"Megliadino San Vitale";"PADOVA";;
"2010";"Mestrino";"PADOVA";2,752;
"2010";"Monselice";"PADOVA";17,075;
"2010";"Montagnana";"PADOVA";4,681;
"2010";"Montegrotto Terme";"PADOVA";214,346;
"2010";"Noventa Padovana";"PADOVA";7,304;
"2010";"Ospedaletto Euganeo";"PADOVA";2,644;
"2010";"Padova";"PADOVA";519,144;
"2010";"Piazzola sul Brenta";"PADOVA";366;
"2010";"Piombino Dese";"PADOVA";63;
"2010";"Piove di Sacco";"PADOVA";18,778;
"2010";"Polverara";"PADOVA";0;
"2010";"Ponso";"PADOVA";;
"2010";"Pontelongo";"PADOVA";;
"2010";"Ponte San Nicolo'";"PADOVA";12,280;
"2010";"Rovolon";"PADOVA";831;
"2010";"Rubano";"PADOVA";13,535;
"2010";"Saletto";"PADOVA";0;
"2010";"San Giorgio in Bosco";"PADOVA";;
"2010";"San Martino di Lupari";"PADOVA";2,247;
"2010";"San Pietro in Gu";"PADOVA";;
"2010";"San Pietro Viminario";"PADOVA";;
"2010";"Santa Giustina in Colle";"PADOVA";;
"2010";"Sant'Angelo di Piove di Sacco";"PADOVA";0;
"2010";"Sant'Elena";"PADOVA";283;
"2010";"Sant'Urbano";"PADOVA";0;
"2010";"Saonara";"PADOVA";;
"2010";"Selvazzano Dentro";"PADOVA";11,048;
"2010";"Stanghella";"PADOVA";2,446;
"2010";"Teolo";"PADOVA";11,376;
"2010";"Torreglia";"PADOVA";2,545;
"2010";"Trebaseleghe";"PADOVA";1,212;
"2010";"Tribano";"PADOVA";250;
"2010";"Urbana";"PADOVA";313;
"2010";"Veggiano";"PADOVA";49;
"2010";"Vescovana";"PADOVA";;
"2010";"Vighizzolo d'Este";"PADOVA";2;
"2010";"Vigodarzere";"PADOVA";4;
"2010";"Vigonza";"PADOVA";8,053;
"2010";"Villa del Conte";"PADOVA";1,549;
"2010";"Villa Estense";"PADOVA";0;
"2010";"Villafranca Padovana";"PADOVA";2,826;
"2010";"Villanova di Camposampiero";"PADOVA";;
"2010";"Vo";"PADOVA";366;
"2010";"Due Carrare";"PADOVA";338;
"2010";"Adria";"ROVIGO";4,486;
"2010";"Ariano nel Polesine";"ROVIGO";1,609;
